startDate,endDate,state,calendarYear,cumulativeInState,nationality,totalByNationality,destinationCity,yearlyNumberByCity,cumulativeAgain
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2015,893,Wisconsin,893,Oshkosh,13,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2016,979,Wisconsin,979,Oshkosh,9,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2002,4,Wisconsin,4,Racine,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2003,0,Wisconsin,0,Racine,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2004,9,Wisconsin,9,Racine,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2005,13,Wisconsin,13,Racine,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2006,53,Wisconsin,53,Racine,5,330
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2007,220,Wisconsin,220,Racine,2,353
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2008,359,Wisconsin,359,Racine,6,457
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2009,368,Wisconsin,368,Racine,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2010,383,Wisconsin,383,Racine,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2011,408,Wisconsin,408,Racine,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2012,435,Wisconsin,435,Racine,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2013,475,Wisconsin,475,Racine,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2014,685,Wisconsin,685,Racine,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2015,893,Wisconsin,893,Racine,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2016,979,Wisconsin,979,Racine,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2002,4,Wisconsin,4,Sheboygan,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2003,0,Wisconsin,0,Sheboygan,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2004,9,Wisconsin,9,Sheboygan,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2005,13,Wisconsin,13,Sheboygan,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2006,53,Wisconsin,53,Sheboygan,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2007,220,Wisconsin,220,Sheboygan,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2008,359,Wisconsin,359,Sheboygan,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2009,368,Wisconsin,368,Sheboygan,3,629
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2010,383,Wisconsin,383,Sheboygan,12,846
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2011,408,Wisconsin,408,Sheboygan,11,687
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2012,435,Wisconsin,435,Sheboygan,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2013,475,Wisconsin,475,Sheboygan,9,871
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2014,685,Wisconsin,685,Sheboygan,38,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2015,893,Wisconsin,893,Sheboygan,13,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2016,979,Wisconsin,979,Sheboygan,79,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2002,4,Wisconsin,4,South Milwaukee,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2003,0,Wisconsin,0,South Milwaukee,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2004,9,Wisconsin,9,South Milwaukee,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2005,13,Wisconsin,13,South Milwaukee,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2006,53,Wisconsin,53,South Milwaukee,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2007,220,Wisconsin,220,South Milwaukee,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2008,359,Wisconsin,359,South Milwaukee,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2009,368,Wisconsin,368,South Milwaukee,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2010,383,Wisconsin,383,South Milwaukee,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2011,408,Wisconsin,408,South Milwaukee,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2012,435,Wisconsin,435,South Milwaukee,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2013,475,Wisconsin,475,South Milwaukee,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2014,685,Wisconsin,685,South Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2015,893,Wisconsin,893,South Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2016,979,Wisconsin,979,South Milwaukee,7,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2002,4,Wisconsin,4,Walworth,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2003,0,Wisconsin,0,Walworth,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2004,9,Wisconsin,9,Walworth,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2005,13,Wisconsin,13,Walworth,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2006,53,Wisconsin,53,Walworth,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2007,220,Wisconsin,220,Walworth,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2008,359,Wisconsin,359,Walworth,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2009,368,Wisconsin,368,Walworth,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2010,383,Wisconsin,383,Walworth,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2011,408,Wisconsin,408,Walworth,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2012,435,Wisconsin,435,Walworth,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2013,475,Wisconsin,475,Walworth,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2014,685,Wisconsin,685,Walworth,3,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2015,893,Wisconsin,893,Walworth,1,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2016,979,Wisconsin,979,Walworth,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2002,4,Wisconsin,4,Waukesha,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2003,0,Wisconsin,0,Waukesha,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2004,9,Wisconsin,9,Waukesha,2,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2005,13,Wisconsin,13,Waukesha,2,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2006,53,Wisconsin,53,Waukesha,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2007,220,Wisconsin,220,Waukesha,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2008,359,Wisconsin,359,Waukesha,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2009,368,Wisconsin,368,Waukesha,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2010,383,Wisconsin,383,Waukesha,10,846
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2011,408,Wisconsin,408,Waukesha,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2012,435,Wisconsin,435,Waukesha,3,934
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2013,475,Wisconsin,475,Waukesha,3,871
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2014,685,Wisconsin,685,Waukesha,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2015,893,Wisconsin,893,Waukesha,6,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2016,979,Wisconsin,979,Waukesha,4,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2002,4,Wisconsin,4,Wauwatosa,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2003,0,Wisconsin,0,Wauwatosa,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2004,9,Wisconsin,9,Wauwatosa,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2005,13,Wisconsin,13,Wauwatosa,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2006,53,Wisconsin,53,Wauwatosa,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2007,220,Wisconsin,220,Wauwatosa,4,353
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2008,359,Wisconsin,359,Wauwatosa,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2009,368,Wisconsin,368,Wauwatosa,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2010,383,Wisconsin,383,Wauwatosa,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2011,408,Wisconsin,408,Wauwatosa,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2012,435,Wisconsin,435,Wauwatosa,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2013,475,Wisconsin,475,Wauwatosa,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2014,685,Wisconsin,685,Wauwatosa,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2015,893,Wisconsin,893,Wauwatosa,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burma,CY 2016,979,Wisconsin,979,Wauwatosa,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2002,0,Wisconsin,0,Milwaukee,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2003,0,Wisconsin,0,Milwaukee,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2004,5,Wisconsin,5,Milwaukee,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2005,0,Wisconsin,0,Milwaukee,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2006,0,Wisconsin,0,Milwaukee,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2007,14,Wisconsin,14,Milwaukee,11,353
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2008,0,Wisconsin,0,Milwaukee,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2009,0,Wisconsin,0,Milwaukee,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2010,3,Wisconsin,3,Milwaukee,3,846
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2011,0,Wisconsin,0,Milwaukee,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2012,0,Wisconsin,0,Milwaukee,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2013,6,Wisconsin,6,Milwaukee,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2014,0,Wisconsin,0,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2015,11,Wisconsin,11,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2016,0,Wisconsin,0,Milwaukee,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2002,0,Wisconsin,0,Oshkosh,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2003,0,Wisconsin,0,Oshkosh,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2004,5,Wisconsin,5,Oshkosh,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2005,0,Wisconsin,0,Oshkosh,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2006,0,Wisconsin,0,Oshkosh,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2007,14,Wisconsin,14,Oshkosh,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2008,0,Wisconsin,0,Oshkosh,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2009,0,Wisconsin,0,Oshkosh,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2010,3,Wisconsin,3,Oshkosh,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2011,0,Wisconsin,0,Oshkosh,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2012,0,Wisconsin,0,Oshkosh,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2013,6,Wisconsin,6,Oshkosh,6,871
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2014,0,Wisconsin,0,Oshkosh,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2015,11,Wisconsin,11,Oshkosh,11,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2016,0,Wisconsin,0,Oshkosh,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2002,0,Wisconsin,0,Sheboygan,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2003,0,Wisconsin,0,Sheboygan,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2004,5,Wisconsin,5,Sheboygan,5,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2005,0,Wisconsin,0,Sheboygan,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2006,0,Wisconsin,0,Sheboygan,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2007,14,Wisconsin,14,Sheboygan,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2008,0,Wisconsin,0,Sheboygan,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2009,0,Wisconsin,0,Sheboygan,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2010,3,Wisconsin,3,Sheboygan,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2011,0,Wisconsin,0,Sheboygan,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2012,0,Wisconsin,0,Sheboygan,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2013,6,Wisconsin,6,Sheboygan,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2014,0,Wisconsin,0,Sheboygan,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2015,11,Wisconsin,11,Sheboygan,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2016,0,Wisconsin,0,Sheboygan,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2002,0,Wisconsin,0,Sheboygan Falls,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2003,0,Wisconsin,0,Sheboygan Falls,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2004,5,Wisconsin,5,Sheboygan Falls,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2005,0,Wisconsin,0,Sheboygan Falls,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2006,0,Wisconsin,0,Sheboygan Falls,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2007,14,Wisconsin,14,Sheboygan Falls,3,353
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2008,0,Wisconsin,0,Sheboygan Falls,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2009,0,Wisconsin,0,Sheboygan Falls,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2010,3,Wisconsin,3,Sheboygan Falls,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2011,0,Wisconsin,0,Sheboygan Falls,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2012,0,Wisconsin,0,Sheboygan Falls,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2013,6,Wisconsin,6,Sheboygan Falls,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2014,0,Wisconsin,0,Sheboygan Falls,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2015,11,Wisconsin,11,Sheboygan Falls,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Burundi,CY 2016,0,Wisconsin,0,Sheboygan Falls,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2002,0,Wisconsin,0,Green Bay,0,214
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2003,0,Wisconsin,0,Green Bay,0,242
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2004,0,Wisconsin,0,Green Bay,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2005,0,Wisconsin,0,Green Bay,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2006,0,Wisconsin,0,Green Bay,0,330
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2007,0,Wisconsin,0,Green Bay,0,353
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2008,0,Wisconsin,0,Green Bay,0,457
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2009,3,Wisconsin,3,Green Bay,0,629
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2010,0,Wisconsin,0,Green Bay,0,846
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2011,0,Wisconsin,0,Green Bay,0,687
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2012,5,Wisconsin,5,Green Bay,0,934
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2013,0,Wisconsin,0,Green Bay,0,871
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2014,0,Wisconsin,0,Green Bay,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2015,0,Wisconsin,0,Green Bay,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2016,3,Wisconsin,3,Green Bay,3,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2002,0,Wisconsin,0,Milwaukee,0,214
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2003,0,Wisconsin,0,Milwaukee,0,242
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2004,0,Wisconsin,0,Milwaukee,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2005,0,Wisconsin,0,Milwaukee,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2006,0,Wisconsin,0,Milwaukee,0,330
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2007,0,Wisconsin,0,Milwaukee,0,353
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2008,0,Wisconsin,0,Milwaukee,0,457
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2009,3,Wisconsin,3,Milwaukee,3,629
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2010,0,Wisconsin,0,Milwaukee,0,846
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2011,0,Wisconsin,0,Milwaukee,0,687
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2012,5,Wisconsin,5,Milwaukee,0,934
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2013,0,Wisconsin,0,Milwaukee,0,871
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2014,0,Wisconsin,0,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2015,0,Wisconsin,0,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2016,3,Wisconsin,3,Milwaukee,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2002,0,Wisconsin,0,Oshkosh,0,214
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2003,0,Wisconsin,0,Oshkosh,0,242
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2004,0,Wisconsin,0,Oshkosh,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2005,0,Wisconsin,0,Oshkosh,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2006,0,Wisconsin,0,Oshkosh,0,330
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2007,0,Wisconsin,0,Oshkosh,0,353
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2008,0,Wisconsin,0,Oshkosh,0,457
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2009,3,Wisconsin,3,Oshkosh,0,629
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2010,0,Wisconsin,0,Oshkosh,0,846
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2011,0,Wisconsin,0,Oshkosh,0,687
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2012,5,Wisconsin,5,Oshkosh,5,934
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2013,0,Wisconsin,0,Oshkosh,0,871
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2014,0,Wisconsin,0,Oshkosh,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2015,0,Wisconsin,0,Oshkosh,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,China,CY 2016,3,Wisconsin,3,Oshkosh,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2002,0,Wisconsin,0,Madison,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2003,0,Wisconsin,0,Madison,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2004,0,Wisconsin,0,Madison,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2005,0,Wisconsin,0,Madison,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2006,0,Wisconsin,0,Madison,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2007,0,Wisconsin,0,Madison,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2008,0,Wisconsin,0,Madison,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2009,0,Wisconsin,0,Madison,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2010,0,Wisconsin,0,Madison,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2011,0,Wisconsin,0,Madison,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2012,0,Wisconsin,0,Madison,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2013,0,Wisconsin,0,Madison,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2014,9,Wisconsin,9,Madison,5,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2015,0,Wisconsin,0,Madison,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2016,0,Wisconsin,0,Madison,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2002,0,Wisconsin,0,Sheboygan,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2003,0,Wisconsin,0,Sheboygan,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2004,0,Wisconsin,0,Sheboygan,0,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2005,0,Wisconsin,0,Sheboygan,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2006,0,Wisconsin,0,Sheboygan,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2007,0,Wisconsin,0,Sheboygan,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2008,0,Wisconsin,0,Sheboygan,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2009,0,Wisconsin,0,Sheboygan,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2010,0,Wisconsin,0,Sheboygan,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2011,0,Wisconsin,0,Sheboygan,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2012,0,Wisconsin,0,Sheboygan,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2013,0,Wisconsin,0,Sheboygan,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2014,9,Wisconsin,9,Sheboygan,4,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2015,0,Wisconsin,0,Sheboygan,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Colombia,CY 2016,0,Wisconsin,0,Sheboygan,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2002,0,Wisconsin,0,Brown Deer,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2003,10,Wisconsin,10,Brown Deer,0,242
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2004,5,Wisconsin,5,Brown Deer,2,"2,414"
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2005,0,Wisconsin,0,Brown Deer,0,"1,170"
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2006,0,Wisconsin,0,Brown Deer,0,330
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2007,0,Wisconsin,0,Brown Deer,0,353
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2008,0,Wisconsin,0,Brown Deer,0,457
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2009,0,Wisconsin,0,Brown Deer,0,629
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2010,0,Wisconsin,0,Brown Deer,0,846
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2011,0,Wisconsin,0,Brown Deer,0,687
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2012,0,Wisconsin,0,Brown Deer,0,934
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2013,0,Wisconsin,0,Brown Deer,0,871
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2014,0,Wisconsin,0,Brown Deer,0,"1,337"
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2015,0,Wisconsin,0,Brown Deer,0,"1,272"
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2016,0,Wisconsin,0,Brown Deer,0,"1,877"
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2002,0,Wisconsin,0,Milwaukee,0,214
From: 01 Jan 2002,To: 01 Jan 2017,Croatia,CY 2003,10,Wisconsin,10,Milwaukee,10,242
