startDate,endDate,state,calendarYear,cumulativeInState,nationality,totalByNationality,destinationCity,yearlyNumberByCity,cumulativeAgain
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Green Bay,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Green Bay,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Green Bay,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Green Bay,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Green Bay,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Holmen,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Holmen,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Holmen,11,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Holmen,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Holmen,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Holmen,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Holmen,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Holmen,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Holmen,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Holmen,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Holmen,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Holmen,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Holmen,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Holmen,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Holmen,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Holmen,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Holmen,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Holmen,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Junction City,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Junction City,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Junction City,5,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Junction City,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Junction City,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Junction City,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Junction City,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Junction City,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Junction City,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Junction City,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Junction City,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Junction City,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Junction City,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Junction City,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Junction City,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Junction City,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Junction City,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Junction City,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Kaukauna,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Kaukauna,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Kaukauna,5,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Kaukauna,7,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Kaukauna,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Kaukauna,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Kaukauna,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Kaukauna,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Kaukauna,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Kaukauna,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Kaukauna,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Kaukauna,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Kaukauna,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Kaukauna,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Kaukauna,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Kaukauna,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Kaukauna,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Kaukauna,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,La Crosse,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,La Crosse,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",La Crosse,124,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",La Crosse,43,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,La Crosse,31,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,La Crosse,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,La Crosse,10,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,La Crosse,5,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,La Crosse,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,La Crosse,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,La Crosse,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,La Crosse,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,La Crosse,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,La Crosse,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,La Crosse,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,La Crosse,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,La Crosse,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,La Crosse,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Little Chute,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Little Chute,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Little Chute,7,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Little Chute,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Little Chute,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Little Chute,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Little Chute,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Little Chute,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Little Chute,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Little Chute,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Little Chute,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Little Chute,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Little Chute,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Little Chute,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Little Chute,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Little Chute,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Little Chute,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Little Chute,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Madison,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Madison,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Madison,115,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Madison,71,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Madison,10,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Madison,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Madison,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Madison,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Madison,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Madison,17,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Madison,3,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Madison,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Madison,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Madison,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Madison,7,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Madison,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Madison,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Madison,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Manitowoc,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Manitowoc,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Manitowoc,50,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Manitowoc,60,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Manitowoc,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Manitowoc,1,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Manitowoc,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Manitowoc,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Manitowoc,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Manitowoc,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Manitowoc,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Manitowoc,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Manitowoc,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Manitowoc,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Manitowoc,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Manitowoc,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Manitowoc,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Manitowoc,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Mauston,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Mauston,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Mauston,4,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Mauston,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Mauston,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Mauston,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Mauston,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Mauston,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Mauston,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Mauston,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Mauston,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Mauston,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Mauston,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Mauston,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Mauston,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Mauston,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Mauston,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Mauston,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Menasha,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Menasha,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Menasha,18,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Menasha,17,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Menasha,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Menasha,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Menasha,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Menasha,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Menasha,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Menasha,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Menasha,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Menasha,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Menasha,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Menasha,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Menasha,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Menasha,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Menasha,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Menasha,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Menomonee Falls,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Menomonee Falls,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Menomonee Falls,8,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Menomonee Falls,0,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Menomonee Falls,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Menomonee Falls,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Menomonee Falls,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Menomonee Falls,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Menomonee Falls,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Menomonee Falls,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Menomonee Falls,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Menomonee Falls,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Menomonee Falls,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Menomonee Falls,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Menomonee Falls,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Menomonee Falls,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Menomonee Falls,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Menomonee Falls,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Menomonie,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Menomonie,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Menomonie,25,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Menomonie,9,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Menomonie,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Menomonie,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Menomonie,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Menomonie,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Menomonie,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Menomonie,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Menomonie,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Menomonie,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Menomonie,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Menomonie,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Menomonie,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Menomonie,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Menomonie,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Menomonie,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Milwaukee,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Milwaukee,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Milwaukee,487,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Milwaukee,248,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Milwaukee,8,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Milwaukee,5,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Milwaukee,7,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Milwaukee,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Milwaukee,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Milwaukee,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Milwaukee,2,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Milwaukee,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Milwaukee,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Milwaukee,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Milwaukee,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Milwaukee,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Milwaukee,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Milwaukee,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Mosinee,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Mosinee,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Mosinee,21,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Mosinee,7,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Mosinee,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Mosinee,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Mosinee,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Mosinee,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Mosinee,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Mosinee,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Mosinee,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Mosinee,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Mosinee,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Mosinee,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Mosinee,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Mosinee,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Mosinee,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Mosinee,0,480
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2002,214,Laos,0,Neenah,0,214
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2003,242,Laos,0,Neenah,0,242
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2004,"2,414",Laos,"2,088",Neenah,12,"2,414"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2005,"1,170",Laos,"1,035",Neenah,4,"1,170"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2006,330,Laos,133,Neenah,0,330
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2007,353,Laos,8,Neenah,0,353
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2008,457,Laos,17,Neenah,0,457
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2009,629,Laos,5,Neenah,0,629
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2010,846,Laos,25,Neenah,0,846
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2011,687,Laos,17,Neenah,0,687
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2012,934,Laos,5,Neenah,0,934
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2013,871,Laos,0,Neenah,0,871
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2014,"1,337",Laos,0,Neenah,0,"1,337"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2015,"1,272",Laos,0,Neenah,0,"1,272"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2016,"1,877",Laos,7,Neenah,0,"1,877"
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2017,585,Laos,0,Neenah,0,585
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2018,472,Laos,0,Neenah,0,472
From: 01 Jan 2002,To: 31 Dec 2019,Wisconsin,2019,480,Laos,0,Neenah,0,480
